year,id,age,sex,race,degree,educ,region,marital,childs,wrkstat,hrs1,income_2000dollars,class,party,political_views,pres16,gunlaw,cappun,cannabis_legal,happy,health,life,trust,fear,satfin,mental_health_bad_days,tv_hours,socbar,relig,attend,god,postlife,bible,read_horoscope,astrology_is_scientific,evolved,bigbang,earthsun,radioact,lasers,electron,viruses,condrift,hotcore,expdesgn,odds1,odds2,science_score,science_answered
2018,2152,49,female,white,high school,14,south,married,5,other,,,working class,not very strong republican,conservative,trump,,favor,should not be legal,pretty happy,,,can't be too careful,,more or less satisfied,,4,never,protestant,nearly every week,no doubts,yes,other (vol),,,,,,,,,,,,,,,0,0
2018,2153,34,female,white,high school,14,midwest,never married,7,working full time,40,19277.5,working class,"independent (neither, no response)",extremely liberal,,don't know,don't know,should be legal,pretty happy,fair,dull,can't be too careful,no,not satisfied at all,0,,,protestant,never,no doubts,don't know,other (vol),,,,,,,,,,,,,,,0,0
2018,2154,31,female,white,high school,14,midwest,married,1,working part time,13,,middle class,not very strong democrat,"moderate, middle of the road",,,favor,should be legal,pretty happy,,,can't be too careful,,pretty well satisfied,1,3,about once a month,catholic,about once or twice a year,higher power,don't know,inspired word,yes,sort of scientific,false,,earth around sun,false,true,false,true,true,true,500 get the drug; 500 don't,no,no,4,8
2018,2155,32,female,black,high school,12,midwest,never married,0,working full time,37,14896.249999999998,middle class,not very strong democrat,slightly conservative,clinton,,favor,should be legal,not too happy,,,can't be too careful,,not satisfied at all,10,7,several times a month,protestant,about once or twice a year,no doubts,yes,inspired word,,,,,,,,,,,,,,,0,0
2018,2156,26,male,white,bachelor's,17,midwest,never married,0,working full time,40,14896.249999999998,middle class,strong democrat,liberal,other candidate,favor,favor,,pretty happy,excellent,exciting,,no,pretty well satisfied,0,2,about once a month,none,never,higher power,don't know,ancient book,no,not at all scientific,true,true,earth around sun,false,false,true,false,true,true,500 get the drug; 500 don't,no,yes,9,9
2018,2157,53,male,white,high school,12,midwest,separated,8,working full time,70,176200.14942,middle class,strong democrat,"moderate, middle of the road",clinton,oppose,oppose,,pretty happy,excellent,routine,,no,not satisfied at all,2,2,about once a month,protestant,about once or twice a year,no doubts,yes,ancient book,yes,sort of scientific,,,earth around sun,false,false,true,false,false,true,500 get the drug; 500 don't,no,yes,6,7
2018,2158,49,male,white,high school,12,midwest,never married,0,working full time,30,,middle class,"independent (neither, no response)",don't know,trump,don't know,don't know,should be legal,don't know,don't know,exciting,can't be too careful,no,don't know,0,,,protestant,less than once a year,no doubts,yes,word of god,,,,,,,,,,,,,,,0,0
2018,2159,20,female,black,high school,13,midwest,never married,0,working full time,65,350.5,working class,"independent (neither, no response)","moderate, middle of the road",,oppose,favor,,pretty happy,fair,exciting,,no,not satisfied at all,2,2,about once a month,none,never,higher power,yes,other (vol),yes,very scientific,true,don't know,sun around earth,false,true,false,false,true,true,500 get the drug; 500 don't,no,yes,5,9
2018,2160,39,female,white,high school,12,midwest,divorced,2,working full time,80,31544.999999999996,working class,not very strong republican,slightly conservative,trump,oppose,oppose,should not be legal,pretty happy,good,routine,can't be too careful,no,more or less satisfied,5,,,protestant,2-3 times a month,no doubts,yes,inspired word,,,,,,,,,,,,,,,0,0
2018,2161,38,female,white,high school,12,midwest,married,2,working full time,70,38555,working class,"independent, close to democrat",liberal,,oppose,favor,,very happy,good,routine,,yes,more or less satisfied,0,1,never,none,never,"don't know, no way to find out",yes,ancient book,no,not at all scientific,,,sun around earth,false,don't know,don't know,true,true,true,all 1000 get the drug,no,yes,3,7
2018,2162,33,male,white,graduate,19,midwest,never married,0,working full time,50,57832.5,middle class,"independent, close to republican","moderate, middle of the road",trump,,favor,should be legal,not too happy,,,can't be too careful,,not satisfied at all,30,1,about once a month,catholic,several times a year,believe sometimes,yes,inspired word,,,,,,,,,,,,,,,0,0
2018,2163,63,male,white,high school,12,midwest,married,1,working part time,30,7886.249999999999,middle class,"independent, close to republican",conservative,trump,,favor,don't know,pretty happy,,,most people can be trusted,,not satisfied at all,0,2,never,protestant,about once or twice a year,believe with doubts,yes,inspired word,no,not at all scientific,,,earth around sun,false,false,false,false,true,true,500 get the drug; 500 don't,no,yes,6,7
2018,2164,82,male,white,less than high school,9,midwest,married,7,retired,,,middle class,"independent, close to democrat",slightly liberal,clinton,favor,oppose,,very happy,good,exciting,,no,more or less satisfied,,3,never,protestant,never,higher power,yes,word of god,no,not at all scientific,,,sun around earth,false,true,false,true,true,true,500 get the drug; 500 don't,no,yes,3,7
2018,2165,47,female,white,high school,12,midwest,never married,3,working full time,65,,working class,"independent, close to democrat","moderate, middle of the road",,oppose,favor,should be legal,not too happy,good,routine,can't be too careful,yes,not satisfied at all,2,,,protestant,several times a year,no doubts,yes,word of god,,,,,,,,,,,,,,,0,0
2018,2166,38,male,white,associate/junior college,14,midwest,married,2,working full time,45,,working class,not very strong republican,conservative,trump,favor,favor,,pretty happy,good,exciting,,no,not satisfied at all,0,2,never,protestant,every week,no doubts,yes,word of god,no,not at all scientific,false,false,earth around sun,true,false,true,true,true,true,500 get the drug; 500 don't,no,yes,5,9
2018,2167,25,male,black,high school,14,midwest,never married,1,working full time,64,19277.5,working class,not very strong democrat,"moderate, middle of the road",,favor,favor,,pretty happy,good,routine,,no,more or less satisfied,1,2,once or twice a week,protestant,every week,believe with doubts,yes,word of god,no,very scientific,,,earth around sun,true,don't know,true,true,true,true,all 1000 get the drug,yes,yes,4,7
2018,2168,55,female,black,less than high school,9,midwest,never married,1,working full time,34,31544.999999999996,working class,"independent, close to republican",extremely conservative,,,favor,should not be legal,very happy,,,can't be too careful,,pretty well satisfied,0,1,never,protestant,about once or twice a year,believe with doubts,yes,inspired word,,,,,,,,,,,,,,,0,0
2018,2169,55,female,other,high school,10,midwest,married,3,working full time,40,22782.5,middle class,"independent, close to republican",extremely conservative,trump,favor,favor,should be legal,very happy,good,exciting,can't be too careful,yes,pretty well satisfied,0,,,catholic,nearly every week,no doubts,yes,word of god,,,,,,,,,,,,,,,0,0
2018,2170,74,female,white,bachelor's,16,midwest,never married,0,retired,,,working class,"independent, close to republican",conservative,trump,oppose,oppose,,pretty happy,good,exciting,,no,pretty well satisfied,,3,never,protestant,never,no doubts,yes,word of god,no,not at all scientific,,,earth around sun,false,true,true,false,don't know,true,500 get the drug; 500 don't,no,yes,5,7
2018,2171,77,male,white,high school,12,midwest,married,3,retired,,,middle class,strong republican,slightly conservative,trump,favor,favor,,very happy,excellent,exciting,,no,pretty well satisfied,,5,about once a year,protestant,every week,believe with doubts,yes,inspired word,yes,not at all scientific,don't know,true,earth around sun,false,don't know,don't know,true,true,true,500 get the drug; 500 don't,no,no,5,9
2018,2172,61,female,white,high school,12,midwest,widowed,4,working full time,50,350.5,working class,strong democrat,"moderate, middle of the road",trump,favor,favor,,very happy,good,exciting,,no,pretty well satisfied,5,2,several times a month,catholic,every week,no doubts,yes,inspired word,yes,sort of scientific,,,earth around sun,false,true,don't know,false,true,true,500 get the drug; 500 don't,no,yes,5,7
2018,2173,29,male,white,high school,12,midwest,never married,1,working full time,40,70100,working class,strong republican,conservative,trump,oppose,favor,should be legal,pretty happy,good,routine,can't be too careful,yes,pretty well satisfied,15,,,protestant,nearly every week,no doubts,don't know,inspired word,,,,,,,,,,,,,,,0,0
2018,2174,29,female,white,high school,12,midwest,married,2,working full time,45,9638.75,working class,"independent (neither, no response)","moderate, middle of the road",,favor,favor,,pretty happy,good,exciting,,no,not satisfied at all,0,1,about once a month,none,several times a year,higher power,yes,ancient book,yes,not at all scientific,true,true,earth around sun,true,false,true,true,true,true,500 get the drug; 500 don't,no,yes,7,9
2018,2175,31,female,other,high school,12,midwest,never married,3,working full time,40,31544.999999999996,working class,not very strong democrat,"moderate, middle of the road",,,oppose,should not be legal,pretty happy,,,most people can be trusted,,more or less satisfied,0,0,never,native american,every week,no doubts,yes,ancient book,yes,sort of scientific,,,earth around sun,false,true,don't know,true,true,true,500 get the drug; 500 don't,no,no,4,7
2018,2176,37,female,white,high school,12,midwest,divorced,2,working full time,47,13143.75,working class,strong democrat,"moderate, middle of the road",,favor,favor,should be legal,pretty happy,fair,routine,can't be too careful,no,more or less satisfied,0,,,protestant,2-3 times a month,no doubts,yes,word of god,,,,,,,,,,,,,,,0,0
2018,2177,74,male,white,high school,12,midwest,divorced,4,retired,,,middle class,strong republican,"moderate, middle of the road",trump,,favor,should not be legal,pretty happy,,,most people can be trusted,,more or less satisfied,,5,once or twice a week,protestant,2-3 times a month,no doubts,yes,word of god,,,,,,,,,,,,,,,0,0
2018,2178,80,female,white,associate/junior college,14,midwest,widowed,4,working part time,24,9638.75,middle class,strong democrat,conservative,trump,favor,don't know,,not too happy,good,exciting,,no,more or less satisfied,,4,never,protestant,every week,no doubts,yes,word of god,yes,sort of scientific,false,false,earth around sun,false,don't know,true,false,true,true,all 1000 get the drug,no,yes,6,9
2018,2179,78,female,white,high school,12,midwest,widowed,6,retired,,,lower class,not very strong democrat,slightly liberal,trump,oppose,oppose,should not be legal,pretty happy,good,routine,most people can be trusted,no,pretty well satisfied,,,,protestant,every week,no doubts,yes,word of god,,,,,,,,,,,,,,,0,0
2018,2180,59,male,white,high school,12,midwest,married,2,retired,,,working class,not very strong republican,"moderate, middle of the road",,favor,oppose,should be legal,very happy,fair,exciting,can't be too careful,no,more or less satisfied,,,,protestant,less than once a year,no doubts,yes,word of god,,,,,,,,,,,,,,,0,0
2018,2181,39,female,white,high school,12,midwest,married,3,working part time,30,6309,working class,not very strong democrat,slightly liberal,trump,,favor,should be legal,pretty happy,,,can't be too careful,,more or less satisfied,7,1,never,protestant,2-3 times a month,believe with doubts,yes,inspired word,yes,not at all scientific,false,,earth around sun,don't know,don't know,true,false,true,true,500 get the drug; 500 don't,no,yes,5,8
2018,2182,59,male,white,high school,12,midwest,divorced,2,retired,,,lower class,strong republican,"moderate, middle of the road",trump,,favor,should not be legal,pretty happy,,,depends,,more or less satisfied,,5,about once a month,protestant,never,no doubts,no,word of god,no,not at all scientific,,,earth around sun,false,don't know,don't know,true,don't know,true,500 get the drug; 500 don't,no,no,3,7
